,Total_Population,ZIP,Haz_Waste,Pollution_Burden,Linguistic_Isolation,Poverty,Housing_Burden,Traffic
1074,5266,94704,0.45,27.46,1.1,68.3,46.9,20.92008492
1075,2362,90674,2.259733071417976,67.6825596078423,24.771317004214236,2.715933926483874,26.44931419456707,647.9195523862887
1076,3956,94132,0.22,33.54,13.0,41.2,39.0,2024.017541
1077,6255,91537,0.9745765502061018,53.77287350111793,17.324284515566152,5.156659442990847,21.031664445414496,4009.566416385245
1078,8617,91626,0.8050389681403556,41.302321575346774,17.398535118190836,7.501121407070158,10.749077721069517,1929.1179579490827
1079,4525,90605,0.6453989668876792,28.2845301274151,21.612064222059303,4.5591318876556315,3.821109906836414,-244.55035002370232
1080,3665,91206,0.32,54.16,26.9,35.3,39.9,992.0548119
1081,4318,92274,0.41,52.02,47.0,57.0,20.2,337.8673406
1082,1508,95338,0.7355128817469465,36.36935070759749,21.625081069941686,25.574564114578564,21.121256043245175,493.054128405985
1083,6818,92236,0.42,43.15,50.0,48.8,28.1,642.8274967
1084,3196,95661,0.925,36.14,4.2,30.4,25.1,2146.883699
1085,3335,90047,0.18,43.9,10.6,35.9,40.7,1013.053315
1086,5891,94973,0.7397984816352553,31.668879289433285,3.855118423438301,62.55444928543288,33.034620784734685,-314.5529199547815
1087,3318,95823,0.075,46.41,26.9,55.6,43.2,1700.063399
1088,11613,93552,0.01,21.23,10.5,32.7,16.4,390.3281937
1089,9531,92596,0.475,27.77,4.1,10.0,8.8,382.8130843
1090,4405,90255,1.475,51.01,41.2,58.2,23.0,718.9866081
1091,5832,95032,1.495,36.88,3.5,11.4,13.8,1470.75786
1092,4400,94709,1.82,34.4,8.1,45.2,26.2,311.5803925
1093,2818,93104,1.9665387735600652,67.37345702241754,4.279337184156352,47.504543837849674,44.94494551628492,-844.6271310490611
1094,2931,95132,0.165,26.6,18.2,10.1,14.1,1563.66894
1095,7396,93272,0.2,62.92,57.4,72.6,20.2,304.0861595
1096,3426,94703,0.885,34.72,4.0,38.6,25.4,605.423531
1097,2847,92280,0.9311473251864485,44.37334886946065,16.7298495818334,10.12727916234887,21.74787842429113,8400.279515139047
1098,3978,94822,0.9310717620321355,72.55069503152686,36.75768973423367,52.745565714217705,17.780397489892998,4225.951026612263
1099,7871,93386,3.1196602363592127,33.258872455690664,14.845339427853265,14.170010750173468,9.623257166465887,-215.4534704841792
1100,3142,92375,0.45671020368351445,53.86733243785498,34.087474006144035,10.365814363222864,18.52037252409734,1040.2827550752772
1101,7939,95032,0.985,34.86,3.0,3.4,8.0,408.085798
1102,4019,91205,0.42,51.07,50.7,56.8,36.6,935.0530291
1103,5979,90063,0.5634053528269546,47.19331746338868,21.0484337759791,27.80355107117716,48.056337662488104,2551.1602688470293
1104,4795,94588,2.238661401437767,48.07137416399795,50.39035171932301,73.26746642420571,24.020844025681992,5502.189748657112
1105,11729,91262,0.7871214513132945,34.62560457983217,4.169182952776539,22.811352912190074,2.489319038089201,1924.1252351372702
1106,10940,95129,9.630553617299304,73.99142224011861,0.5544121379133475,70.64477658521007,9.467691070148346,2795.8835564513706
1107,5590,94801,13.925,58.44,27.3,44.7,25.5,595.5620602
1108,10389,92404,0.535,44.64,8.8,67.5,28.2,548.8236016
1109,9713,92009,0.4,28.77,1.1,4.2,7.7,1083.553914
1110,6113,91203,18.518347010424634,73.59091404139137,26.088148711575492,55.10518858712126,26.337479148334083,1132.8692570575104
1111,3805,90008,0.24,43.47,0.8,23.6,37.2,1035.541489
1112,4887,92978,0.40152623198345877,33.12141899120685,26.109430712804418,7.426784802551694,6.015695086624248,-161.97205032893658
1113,8342,91002,0.14864961425417667,33.20588591320187,31.247976352810554,9.04685148331744,12.750239670867572,-1093.539703405827
1114,4246,91755,0.17,40.12,53.8,45.9,36.8,645.6572939
1115,2795,90984,1.2199896928049385,51.498286296080494,27.461281389888754,10.200472824268914,15.598023356076492,135.41452088460278
1116,9609,91208,0.135,52.68,14.3,18.2,28.6,1026.695542
1117,2233,94611,15.867727056309544,70.38161982061524,10.97051109033461,74.77026874905427,25.597222277044338,-343.8279814138773
1118,5267,94006,19.472961025490285,63.59064883351866,4.826600207520409,7.736565569816165,6.85176036401495,3643.8539865602584
1119,6338,95521,0.2,32.2,4.3,61.5,45.7,759.1851535
1120,4861,91938,1.6964927941759047,57.060810868163564,21.409582512702933,10.157452090816452,22.193698285781963,-654.3530803680819
1121,5722,90988,1.0904505152705788,60.76956174975729,25.0734899115065,8.670003227876343,24.30563359633564,291.20909783556203
1122,9524,90264,0.21009298393257486,53.011899699263466,24.2177046196922,15.900847756859413,21.303968722775625,3474.508979541677
1123,6497,95309,0.42097258078379457,24.287741046366715,36.941395743147645,52.351975093253245,22.2298302737462,4118.383722386567
1124,11856,92584,0.4,29.44,1.6,23.6,17.2,479.3373329
1125,4280,94901,1.61,38.41,4.5,16.5,18.0,1801.020682
1126,6493,90054,0.9398392666305883,37.07736231338884,20.38957648931758,29.879816176840876,7.205681555976122,3101.3186984417644
1127,4245,95926,0.31,32.92,3.0,75.3,47.8,468.4553992
1128,1788,91205,0.1652290588768477,40.48105744159892,27.66900024278454,4.465377297457671,15.233342703585826,1611.1176212810112
1129,7375,94861,10.441594775378787,75.76388025902602,15.945792872474168,24.503767428561137,21.53130064025118,753.489913331588
1130,5177,91745,0.02,37.6,34.8,25.4,21.6,1076.894982
1131,4635,93247,0.1,49.56,51.8,75.4,15.5,586.7100374
1132,12463,93536,0.6,27.66,3.6,17.3,12.4,492.4926633
1133,4523,94110,0.88,32.83,3.2,15.2,11.9,683.1606939
1134,15555,91545,0.1441514923728008,30.29002432128914,16.891391771854146,27.047965192506446,10.717400865525432,2877.909423755683
1135,4468,95008,0.72,33.27,5.4,23.1,15.3,1035.245564
1136,6850,93458,0.145,46.1,41.2,65.6,15.0,699.5615882
1137,5657,93905,0.3,51.54,41.7,57.0,35.6,886.9912242
1138,3908,93405,12.045,54.48,0.3,10.7,13.5,1447.292774
1139,9584,92592,0.125,25.74,5.3,8.6,7.3,896.1400406
1140,15455,94046,0.42252014792051074,29.58780392599855,15.904387854192137,18.24289094446925,8.606390219713838,1631.8387966986656
1141,9934,92703,1.55,55.35,28.4,41.3,22.2,906.6777698
1142,5972,95220,1.0938232087313908,33.734812315467565,6.098724839561031,45.01212727042687,28.850219389587203,1.8550002875754217
1143,12354,92571,0.0,23.16,8.4,35.8,19.1,787.6871826
1144,6074,94690,11.316353442718848,54.84237205539681,4.011953035286053,38.258480827995506,25.912702256528444,2805.149221763483
1145,3071,95122,0.1,34.42,36.8,47.9,24.0,1004.951556
1146,15950,93635,0.1,51.77,21.7,42.7,17.6,679.5876943
1147,3858,95116,2.135,38.87,30.7,42.1,20.4,1588.836399
1148,4402,95926,0.23,37.17,3.6,71.5,48.0,766.3679188
1149,10138,92129,0.0,22.76,5.6,12.1,7.8,555.2680025
1150,8570,92220,2.4665065127245396,54.63755310062734,17.027014598709155,7.529993195597257,11.37086321674829,1680.8647272220144
1151,4657,92683,0.045,37.5,44.5,54.3,28.8,1113.632423
1152,5879,94476,0.05915825795709456,25.94729251674221,11.56277479318842,54.078701891856795,47.66677949427405,-44.576785532575514
1153,10264,90807,3.936805354219743,63.29619939009518,6.309211669174595,57.56566293313091,7.921095493661623,819.2861357765281
1154,6583,95111,2.385,38.11,20.5,47.2,21.1,2269.16268
1155,11136,91915,0.525,27.48,6.2,21.3,15.3,624.0167292
1156,16363,92130,1.065,36.8,3.1,6.7,10.5,1421.78367
1157,6781,95132,0.055,14.6,17.9,10.9,10.9,408.2827216
1158,5885,95603,1.155,36.92,1.0,22.2,7.1,351.8715136
1159,3674,94102,2.87,42.73,37.9,56.4,20.7,726.5055315
1160,9933,92703,1.38,52.19,31.2,62.3,21.4,1053.720973
1161,6698,95123,5.27,37.17,5.1,7.2,7.7,1481.627857
1162,7817,95764,7.7509694246370575,44.57807064171644,17.657236912694128,21.24759860761719,12.535881912638413,470.87122854676255
1163,2653,94611,1.39,35.83,9.1,26.9,13.2,580.9198868
1164,9318,92592,0.15,28.67,3.0,21.4,5.7,355.8464216
1165,10131,91134,0.7626719970207969,53.034189501748884,7.9665425043645905,61.44527535119168,8.66473039239684,-312.91548702238515
1166,1615,94221,9.141657818546449,61.20866665633858,11.921623583880063,55.06067866439169,42.141923035693836,102.14166242090914
1167,7298,95185,0.7872187369563419,59.61925092145972,23.034213499793672,85.2882772624572,7.940533288810762,49.224093769674255
1168,16059,91882,9.032275591654603,58.53290258688503,2.8756619588424215,55.05455002582798,11.213231732984406,1506.0052233998176
1169,2648,95080,7.738904317886579,71.79797178054002,1.6500789691941984,42.10185106427128,8.283473449287886,2140.733650606545
1170,8241,95076,0.9,47.95,17.6,28.5,25.6,766.3438742
1171,5267,94117,0.945,31.72,7.5,18.8,10.5,1010.498267
1172,1756,93002,0.2713765561479393,43.22431972672496,26.465631606047232,11.31081116506585,20.678870864871204,-308.72711089078916
1173,12652,94513,0.8,52.52,1.8,26.7,23.5,447.1884036
1174,6344,95490,1.025,37.43,0.6,48.8,22.8,491.3712729
1175,10108,91685,0.25343173276820696,25.929635801735344,10.251082817239338,20.323967262204313,14.26613414567258,4366.138904622876
1176,3073,93132,19.850525773868878,53.646217470101774,30.185971535787907,37.12259683009739,34.970593247350074,2040.785009878599
1177,6059,94953,0.4677133227687388,21.404285505528183,23.9730305898431,13.40095084836598,27.79942445950909,-2139.7122082923115
1178,6141,90544,0.5138963840618924,53.17601081389681,16.599436638725216,4.541571452228645,7.4339539942019535,4824.609382521303
1179,6122,92750,1.0108913359447602,33.94121983872486,21.13143282739398,31.178399348637033,15.079381051991435,1650.1610439371457
1180,9384,93647,0.0,51.36,17.9,67.4,24.2,279.2047501
1181,4221,94533,0.75,30.16,2.8,16.9,8.9,2082.542531
1182,8367,95404,1.47,39.06,2.2,5.2,8.1,755.5208484
1183,5723,93536,0.7,30.12,3.4,41.3,17.1,520.3488668
1184,15456,94931,4.4002610091913406,69.92308645454376,0.5400934081641093,4.690133988507306,15.097148996653342,756.4408115780545
1185,8987,95931,2.5188584627025628,43.66696942751731,1.1620013632179615,71.95375219386818,8.651069793487446,1612.7689651775802
1186,5416,95023,9.51,44.29,9.6,17.4,13.6,632.4772488
1187,7387,95010,0.77,36.05,0.0,26.4,16.4,1185.363546
1188,15901,95348,0.285,48.37,3.9,51.1,14.6,443.1637127
1189,2289,94115,1.155,38.59,1.5,8.2,18.4,1434.256029
1190,4587,90038,0.38,60.34,52.7,53.3,21.9,2017.056531
1191,9755,92563,0.27,29.15,1.3,20.4,12.0,1055.176894
1192,9762,92122,0.87,36.31,7.2,28.7,23.0,1550.42218
1193,10965,91784,0.3972213378572678,22.727598884776185,9.283339771719401,15.40418556665685,12.26753165156936,3129.551081701443
1194,10816,94941,0.7581581415823218,58.13733851300414,5.843645023222442,11.582863641789888,5.7278364871851135,-227.08977428080334
1195,11695,92243,0.95,56.73,28.1,48.6,15.3,556.8299072
1196,5314,93536,0.71,30.08,2.8,22.3,15.2,618.8229553
1197,1517,93861,7.5449797344983445,46.8485562579798,15.210837235041838,34.31267023990697,19.391387544402924,441.70595875402535
1198,3388,95495,3.904523038084906,57.38651805983682,24.145720883334718,49.83589627679988,38.12882835412514,662.0012303859022
1199,3648,95639,0.9234096776855171,37.93083846659951,15.942100667234898,23.629777018150296,24.540989010700265,2128.811102065515
1200,6740,92833,0.235,48.35,18.2,8.1,18.1,695.8035847
1201,5204,94901,3.22,38.92,4.6,17.7,19.1,821.9759079
1202,1954,93555,2.0,42.47,0.7,47.5,7.9,69.70177547
1203,3017,94611,1.47,37.16,1.1,9.6,12.7,799.6617866
1204,7491,93446,2.995,34.45,0.0,18.7,16.9,424.5065718
1205,3813,94892,1.738233889477597,69.43820882589465,13.100107741400072,42.70331573023404,8.130890592789239,-529.8341059022114
1206,5931,95689,1.2367755663332185,36.35543129655145,4.634845768872031,42.137359194499,26.49541138445327,1688.7844254172805
1207,3550,95116,0.385,34.12,35.3,49.3,25.3,2927.733622
1208,4000,91776,0.125,56.45,40.2,39.5,31.1,659.1657866
1209,7187,92159,0.7604233366125739,30.030568914929773,6.864686616441321,8.405376838301642,12.312339250606408,3898.26173923142
1210,7222,91963,11.58846909265279,64.46002226527179,2.2176443296239787,3.7447165610238926,17.653512777666894,1830.1222492353513
1211,2567,95814,1.66,52.85,40.1,83.7,23.1,1145.513234
1212,9766,92308,0.425,22.9,3.6,21.8,15.7,1000.175072
1213,4662,94102,6.575,42.37,11.4,33.3,23.1,1059.738546
1214,3447,91168,15.031509375589858,65.09071368756463,10.756904142110857,11.201241251719935,15.146004043938053,419.40362847726965
1215,3770,91986,2.3656811413097194,47.62097471422447,32.618436580470345,19.47755403528135,15.076615462873365,2050.65000932566
1216,3681,95926,0.3,39.52,0.8,64.7,40.5,643.9849682
1217,8308,90340,1.4408020266177592,44.6679944606619,2.980381013136969,86.00503795278293,6.927763121265654,1056.4254031977407
1218,7088,95035,1.53,52.51,20.1,19.9,16.4,2454.166848
1219,12549,90334,0.31573996787092146,54.2531703061679,7.03006805513137,52.488682346296684,5.450389795062857,2976.745387841008
1220,9593,92278,0.0,26.61,0.0,51.0,10.2,20.74814773
1221,10345,95367,1.7402150462314019,41.312549839871764,4.083468144192837,22.617425388696745,19.31824944033417,215.58249628228657
1222,6051,93957,1.6042434911965926,37.99827121896789,2.4101987001401413,17.507575930473433,30.0559257162047,8545.75235710017
1223,10588,92596,0.045,22.05,2.2,23.4,9.9,436.6840543
1224,9659,92078,1.33,45.74,3.1,24.0,23.6,847.0072482
1225,3998,91316,0.06,58.03,16.3,37.4,38.7,4173.018811
1226,9956,95054,0.91,48.62,9.7,12.2,12.2,2522.287189
1227,2432,90595,11.270370033945564,60.66402623794757,8.033404741146924,11.148048196904284,22.31860198802651,3829.785929466757
1228,5794,90606,10.92,76.27,12.3,31.5,20.1,2437.969208
1229,5465,94533,0.76,31.06,16.1,38.9,19.2,811.2848807
1230,17848,95363,0.16,44.51,13.8,34.8,11.3,162.8066489
1231,5915,95616,0.4,27.73,3.6,56.9,37.0,583.3884118
1232,19731,91618,0.9741946872580077,62.791089196605064,4.9255039676956525,39.25781777014934,11.383955612131068,1380.469578685921
1233,7097,94025,2.31,37.01,1.2,13.8,7.6,1462.967045
1234,4782,95442,0.7,31.47,0.9,19.8,16.4,436.4163042
1235,6620,93075,0.9610000139355919,56.99279317907583,0.5847607285199086,67.185245770194,43.81908471045023,948.9462392059363
1236,6768,91414,0.3343933122207688,21.491723742381645,17.584219717472944,8.023297780334467,9.915479329897856,113.86979938474622
1237,2907,94488,18.948945371030582,55.733251908939664,10.065011783287154,20.07239028376749,5.648557649381132,1108.3579849195437
1238,3455,95121,0.175,35.93,20.5,21.4,8.3,2497.647264
1239,4051,94610,2.32,39.2,2.7,23.2,16.2,1708.170326
1240,7291,92833,0.6,58.1,17.8,10.3,16.3,1063.154618
1241,17706,95535,0.5839071981889579,37.72776463873266,11.923088868444015,23.888226513400316,14.964878117437394,-146.91202999986467
1242,5774,94842,0.8525267459260438,53.0045384402965,21.869939436171567,66.84443335928586,38.97614332084002,-1566.3300301038344
1243,12628,92881,0.05,28.22,4.1,9.1,12.7,379.6722134
1244,5934,93256,0.5,65.87,57.8,69.9,22.3,253.7564485
1245,5314,92831,14.105,75.83,11.3,49.1,17.6,2692.056253
1246,7487,91326,0.225,37.69,23.3,10.2,21.5,3938.792052
1247,9770,95181,0.3648954720283864,60.40611786984623,5.7564116634559594,84.71847055503369,6.730853494805446,-232.1620121765991
1248,4554,94676,1.099720484571219,37.72974192756796,11.199460731332502,30.934720773592982,13.152940468894155,747.8371136185982
1249,10015,95757,0.0,18.94,6.7,14.3,12.4,474.4670901
1250,5368,95116,1.075,39.86,17.6,32.8,19.3,2873.974903
1251,3103,93754,1.2850608200726934,43.01887176028571,39.024575856718684,75.7453460214123,26.862288903429707,392.3914369657142
1252,16789,93312,0.225,43.91,3.8,24.9,5.6,346.8948669
1253,2562,94102,3.19,34.14,10.3,30.7,24.4,1274.351448
1254,2699,94108,2.115,38.21,1.4,12.0,17.8,671.717428
1255,8916,95023,0.9014383664926311,46.59032112202416,15.39068542983179,26.252199876778487,27.457546464041357,-288.4625814967559
1256,4199,94868,2.574708312825177,61.386334376505296,0.5882187303467479,38.303471056161825,6.4585216189069605,2884.608128273447
1257,2755,95062,0.77,37.96,3.3,26.2,18.0,1306.519143
1258,2199,93987,16.03061177837167,63.507003726077016,1.579598163618023,28.327195981016146,13.278447251678893,373.3176637496143
1259,10783,93536,0.11,24.17,2.6,26.9,11.6,173.5359014
1260,7103,94127,0.92,35.65,8.3,9.2,6.2,1617.523685
1261,5477,94848,0.3428554861506604,13.382967981977117,24.619435044636088,32.69872470709781,19.333720040446195,5220.025648282979
1262,2938,96125,1.7133980616399764,45.790257839652654,32.29867248865198,24.80341669458114,9.589471927295985,1943.1122036738006
1263,3307,90772,17.404473247484233,55.24649040769272,4.014352939374336,6.409826604808594,10.829448513788247,-998.6213990115248
1264,5666,94458,4.606043347301442,43.21226303867128,0.6346661821992363,69.58869864557516,41.10852602037842,1528.911664915609
1265,6439,94912,2.619208614641793,51.88534496016555,37.923450921849366,63.67631139411135,25.735940284458202,300.16598959529136
1266,5987,90449,0.3646127512442121,37.31339780051264,21.621050713064214,8.533168805627751,21.75063673536247,-550.6890183453042
1267,2971,95032,1.665,39.55,0.8,10.8,9.1,1443.132779
1268,16530,95950,1.9899973304284433,41.26794840797959,4.6004701445700515,12.030757996487797,16.539420502349003,7441.27897988996
1269,12385,95407,1.025,42.88,9.5,29.3,16.6,667.6690992
1270,4261,94007,1.404076625827162,54.857359547678826,22.16776769080913,19.445839215291784,6.207717177826783,-63.92828609737103
1271,9266,95910,0.9322368752015573,53.84645286057274,5.025361155263104,46.3165402266107,7.617943874743915,1095.5251638490445
1272,3382,95380,0.7,66.11,16.6,45.7,6.2,652.5679699
1273,8001,95051,4.048705977521664,42.15456037381378,16.309685372147314,77.21374727493762,27.18928441186654,-58.472709827876315
1274,3858,95780,4.505038234597421,63.74904569094157,3.4046229342404377,75.87115715906575,40.069618098357495,5909.369217024231
1275,2310,92021,0.7770139668303879,38.53037492911833,10.112174361865572,40.397587622372775,6.579918434579092,-50.957927243646395
1276,16308,95327,0.2752164014237051,32.641663529585216,6.601194848970685,27.860608727865586,13.150334341494034,1198.1566429259528
1277,3987,92071,0.805,33.2,5.1,18.0,8.8,814.3706564
1278,7106,94848,0.27036601798941645,28.025496026430577,34.94731438045304,72.95308627734832,14.519350673131054,216.88905438114807
1279,3376,90006,0.145,50.9,49.6,55.9,22.3,1215.12494
1280,3872,92545,0.72,32.39,3.7,38.1,25.8,425.3231627
1281,8411,91409,0.4903125919154617,59.429752871233845,22.734228511453573,8.97833954203756,10.17127427658567,2945.4992865804534
1282,3628,94070,2.68,39.23,1.2,7.7,16.3,1111.888449
1283,6031,90425,1.6950800011857838,35.09206760974375,12.76659186531038,11.75293573239725,17.393272984668158,1607.6257272059013
1284,7095,95030,0.885,34.94,2.0,6.6,10.5,1627.153731
1285,2219,94025,1.035,35.31,0.6,8.7,8.8,486.1576171
1286,2606,94115,1.075,38.41,4.5,13.0,7.2,1961.967776
1287,3354,90349,1.4455996424651865,47.371983404364514,27.690492748005703,21.92974639213746,14.592246320955994,3031.4952943115677
1288,2882,91678,0.4873887442905207,15.353886239420675,14.061758628132676,76.58857953355401,47.30867071175767,480.3745012771967
1289,4589,93182,0.9235164828369978,44.041875023390055,37.64457912363292,60.957512908072914,33.11723566623261,6563.964976198525
1290,8098,93492,0.6496113120379982,38.801463226334775,19.060424684193393,45.39022557444782,38.34468241515164,4416.793314964678
1291,4540,93618,2.4570911268999076,46.61121345150963,14.288896447961495,48.2882436287708,7.011260909837262,1175.497132139021
1292,2635,93249,0.4,60.1,60.1,67.6,15.3,202.6213043
1293,2611,94073,3.741512822312729,37.66462167880914,17.943285868586248,14.052960401704919,10.593598615479209,-119.84971984425465
1294,9434,93461,2.35,43.92,2.3,24.2,14.9,239.7203925
1295,6819,96005,9.042400772254675,45.29130212135641,7.316983917669525,9.948063017885946,25.808742202461445,4581.833700863201
1296,4723,92347,0.8768982888785322,45.6557890491805,22.206006630524808,45.583248950830814,4.2908479224549785,-254.77673348798874
1297,8319,90254,0.48911047728557766,21.835906413353847,20.686972560284243,14.192152320052955,11.992993619229738,761.6497098411162
1298,10983,93455,1.42,41.05,3.2,24.2,13.2,1085.750683
1299,5952,94245,0.26331024778530226,26.810776665936594,34.260849322744555,20.37047486705828,19.690542046832405,873.5571074627709
1300,18069,92394,0.11,33.77,4.5,38.6,16.6,462.4803594
1301,5092,92073,0.453075829974341,30.996632884739796,35.38280059799534,40.51008049427167,13.25983189807649,-311.7365994175142
1302,6241,95008,0.73,34.53,15.0,22.9,16.3,967.6378318
1303,8853,94500,6.409030300424202,67.72371739535438,22.812796473495183,23.06086745711881,16.799311266778744,413.35240422013294
1304,9698,94179,1.225043746880464,43.779710281397655,4.503650597033822,26.11909373493179,13.230944576242202,879.8972766028578
1305,2397,95122,0.1,29.0,23.9,26.7,18.1,712.9790674
1306,9530,93215,0.45,62.01,31.4,81.1,22.3,658.400549
1307,3761,93250,0.1,50.25,42.5,69.1,14.0,654.9119583
1308,17392,95355,0.0,39.05,6.1,16.6,8.0,653.959422
1309,6812,95381,0.24858194763343533,30.063036779586575,20.170715682418297,22.558162217589455,8.788042964645243,3584.812985873657
1310,5354,93234,0.4,49.55,45.5,80.4,27.4,164.9026885
1311,6734,92274,0.2,40.66,44.4,65.9,24.0,253.4910437
1312,5017,95234,0.4650703561007312,21.808542588626413,37.7269712990406,71.45755620904596,27.443699349889833,776.4157998285194
1313,3254,95138,0.81,37.34,4.0,24.8,21.4,1716.80666
1314,10204,95054,3.015,52.17,7.0,12.0,12.4,2116.898312
1315,3998,94301,0.92,35.59,15.2,18.9,12.7,670.2224277
1316,4693,94550,8.395,41.34,7.8,12.0,5.0,528.5767833
1317,10275,92694,0.1,19.61,1.0,4.7,9.9,744.3517851
1318,4656,92069,0.775,31.78,1.7,19.3,13.2,803.9687933
1319,2849,91438,1.2782096436158674,60.56207267750317,47.580434582150815,76.21364119217957,22.44265260960512,598.680366584877
1320,11304,94806,1.36,51.88,10.5,20.7,22.6,576.5419967
1321,6073,91108,0.245,42.26,16.7,10.3,17.8,613.9800993
1322,6221,92243,0.845,46.23,18.2,22.4,5.7,920.5933768
1323,6715,94523,1.4297420997521164,73.33275256400862,14.530022863283767,75.6980678008028,7.026120883179242,-41.82677475923538
1324,4292,94115,0.905,37.41,0.9,5.2,15.0,631.4588623
1325,2731,91350,13.473051942717394,63.5832274585658,13.15496713700681,81.98343942967537,27.364731046350194,1824.200036267166
1326,4698,94132,0.35,35.78,14.1,47.1,38.5,1896.573248
1327,3941,95008,1.565,44.53,3.6,15.7,16.0,1421.790932
1328,6892,93054,2.5220837643938534,47.02169577525438,2.3588388818213595,62.61395353206716,3.89384224731846,-277.07279654198146
1329,12415,92596,0.02,18.37,2.0,12.3,9.7,262.0011861
1330,6599,92466,19.21133398545795,61.970293343080684,2.0812794474336904,52.33286542093738,28.264101189646162,26.06357461876331
1331,6384,94512,0.968430158259089,34.31683919923145,12.974351828637259,52.92048310934206,22.66057498441883,613.2047630781357
1332,9578,93012,1.23,45.57,1.2,11.1,14.9,1046.332655
1333,9516,93263,0.01,43.83,26.1,51.6,12.2,128.2621346
1334,2436,90811,0.459148484226698,12.346606143786016,28.491589794563893,32.389417346997135,7.443597295411757,4951.008220430749
1335,12161,95238,0.8606166108496698,50.95068067973899,0.3764718485239982,80.92996930913586,17.372094820648314,7672.714760684881
1336,3181,94109,2.785,36.85,12.7,54.6,29.3,1123.806221
1337,6449,94772,0.8341326664229951,47.93771345323071,10.978199935893679,75.91770861452525,35.86800051623872,-271.74514716437125
1338,9817,94255,0.9674694718668461,49.494382163173924,5.215767519026796,9.964676226690678,6.835996385681719,1648.8263139837568
1339,6118,94036,2.602883870700274,74.22379600515899,20.40478971646405,22.907665602571953,26.717594212723725,1668.9369211166909
1340,4170,93438,0.1922038782303378,28.790064166355762,28.851606859075854,12.589294580823557,15.727536079573959,688.8510119791435
1341,8140,92759,1.8787506404110963,51.30012538954412,18.685331767715468,61.51524432555142,5.517982003559537,2254.194020096542
1342,2788,91363,15.031300242463661,60.8242644387836,6.921363669364487,70.63883428366998,12.024267786278427,1931.2409749639673
1343,11140,94521,0.745,48.03,5.7,16.3,8.6,1783.109132
1344,1981,95377,9.85,57.2,4.0,14.7,7.5,559.1899557
1345,3073,94710,2.115,46.82,1.0,20.6,18.2,637.3234915
1346,18784,93307,0.39,54.94,5.4,56.8,16.9,550.756451
1347,9534,93003,1.155,44.46,1.8,29.7,15.7,1769.891261
1348,4796,94611,2.235,35.05,1.0,4.7,11.1,440.3487443
1349,4492,94611,2.455,45.16,18.2,38.2,12.6,1336.576405
1350,3938,95210,0.25,33.09,9.4,66.2,38.5,1166.791847
1351,2757,94545,1.38,38.44,4.8,19.7,7.0,1690.411658
1352,5845,90266,6.1,42.12,1.4,8.1,10.1,552.5109759
1353,5247,93906,0.2,37.44,36.2,48.4,17.3,856.3653787
1354,4557,95050,1.18,42.98,9.0,34.1,32.7,578.8747753
1355,4408,90989,0.8421873010509892,44.50982029106151,1.6225066095166696,78.21224971813112,47.91241750039565,130.32380368101235
1356,5659,94510,2.42,36.92,1.5,11.6,9.6,301.8303273
1357,6893,95386,2.734441631758042,42.90717347320927,27.548529450622084,40.73861537236134,26.932914887096103,393.74754633348925
1358,2713,95670,1.3,45.87,0.8,3.7,5.4,1767.367845
1359,5188,90179,0.6832525268787855,39.15168216681026,19.234220499859973,12.804335162633892,9.233852557639324,6548.604196814031
1360,7788,93033,0.01,39.78,46.4,78.2,32.6,539.623068
1361,5914,90826,0.7795754766693792,32.062151339194685,9.582433840840453,50.862507644238725,21.06777966905869,-277.8380358713655
1362,16311,90915,0.45036367710714115,58.017987243845056,3.2690173565541074,8.352241793180376,8.028720087724658,4040.407081415536
1363,6458,94110,0.935,37.91,14.0,24.6,17.0,629.4121916
1364,9187,95023,0.4,25.14,9.9,28.5,10.6,412.5386704
1365,3408,95014,1.125,49.81,14.2,9.2,9.0,1983.742118
1366,2624,94109,2.555,38.33,5.8,11.6,17.4,1918.741189
1367,8694,94353,0.22956958907188596,45.813761774021664,1.3688411055700467,78.54597614096186,44.47928935543224,602.7186295480013
1368,9543,92886,0.75,38.9,5.7,8.1,14.4,460.8259004
1369,10137,90955,3.4043354166676747,57.97523450427941,3.8639042722252923,19.140063582661895,23.697398122759434,6530.3615739424
1370,4949,94925,0.9712916478313204,44.01944139279799,5.892597260037064,22.368755886811886,33.494432097219516,-64.66257818984172
1371,7563,94716,0.2175894764361027,22.708328452775554,27.718237651133478,34.55054142008069,22.72332480843224,-242.10748630564785
1372,4011,91434,1.8358779145283028,35.4003600602042,3.0257287442231284,34.68686801755406,15.056836002687444,794.0052103979749
1373,1444,95403,0.06872731862887083,55.868395840707976,4.814731855901396,56.18171804632594,40.60579750346284,-1010.3140689846559
1374,4486,94109,1.1,37.67,11.0,17.3,9.2,685.7911545
1375,6999,95683,2.0,47.29,2.1,12.7,8.8,259.7709453
1376,10849,92618,0.81,60.93,13.0,11.9,9.1,2303.689988
1377,6936,95050,6.23,57.37,2.0,20.4,29.2,1726.271274
1378,4582,94903,0.75,38.48,7.8,10.1,23.7,2523.246113
1379,10673,94357,2.570738203900545,39.59993411319861,11.749352448107306,12.875249267185154,9.859076418748888,346.2129974182699
1380,5964,95050,1.11,46.07,7.3,26.8,25.9,1425.010586
1381,5903,94901,1.56,44.63,6.4,26.4,19.5,2143.575568
